run_id,label,timestamp,latitude,longitude,axis_m,elapsed_s,axis_velocity_mps,nearest_sensor,nearest_sensor_distance_m,second_sensor_distance_m,sensor_margin_m,nearest_station,nearest_station_distance_m,second_station_distance_m,station_margin_m,nearest_station_axis_m,side_label,direction,lap_progress_stationized
6,cx30,2024-03-29 22:37:06+00:00,40.289736,-88.126227,-107.61980163515058,0.0,0.0,rs8,29.60343750193111,35.95507455101491,6.351637049083799,1,29.60343750193111,80.13293346676436,50.529495964833245,-78.92951005359993,positive_cross,ambiguous,0.4686983040453583
6,cx30,2024-03-29 22:37:07+00:00,40.289753,-88.126243,-109.4853271202091,1.0,-1.8655254850585266,rs8,31.820141223558718,36.734993260609215,4.914852037050498,1,31.820141223558718,82.17604955848165,50.35590833492293,-78.92951005359993,positive_cross,ambiguous,0.4341515358035337
6,cx30,2024-03-29 22:37:08+00:00,40.289752,-88.12628,-109.31753870050616,2.0,0.16778841970294422,rs8,32.85236205214189,35.02523135632344,2.172869304181546,1,32.85236205214189,82.53144666104802,49.67908460890613,-78.92951005359993,positive_cross,ambiguous,0.4372587287609956
6,cx30,2024-03-29 22:37:09+00:00,40.289748,-88.126298,-108.8452905946808,3.0,0.4722481058253578,rs8,33.09976498344457,33.917894724843826,0.8181297413992539,1,33.09976498344457,82.36289577049041,49.26313078704584,-78.92951005359993,positive_cross,ambiguous,0.4460040640540578
6,cx30,2024-03-29 22:37:11+00:00,40.289736,-88.12629,-107.52340893398437,5.0,0.6609408303482169,rs8,31.602423663136197,33.05724486295927,1.4548211998230762,1,31.602423663136197,80.92638236014126,49.32395869700507,-78.92951005359993,positive_cross,ambiguous,0.47048335406695474
6,cx30,2024-03-29 22:37:12+00:00,40.289734,-88.126298,-107.28881492433852,6.0,0.2345940096458463,rs8,31.714484792284537,32.537105439482616,0.8226206471980788,1,31.714484792284537,80.83336821432974,49.1188834220452,-78.92951005359993,positive_cross,ambiguous,0.4748276875789149
6,cx30,2024-03-29 22:37:14+00:00,40.289728,-88.126345,-106.54984190693492,8.0,0.36948650870180444,rs10,30.236624029729263,33.20719156641017,2.9705675366809032,1,30.236624029729263,80.71743728117521,50.480813251445944,-78.92951005359993,negative_cross,toward_S4,0.48851237308638906
6,cx30,2024-03-29 22:37:15+00:00,40.289717,-88.126394,-105.25192463719708,9.0,1.2979172697378374,rs10,27.74793403389054,34.79466803493105,7.046734001040509,1,27.74793403389054,78.82656687095658,51.07863283706604,-78.92951005359993,negative_cross,toward_S4,0.5125478780815342
6,cx30,2024-03-29 22:37:16+00:00,40.289677,-88.126455,-100.71151867737527,10.0,4.540405959821811,rs10,22.437954285259014,35.52361844081851,13.085664155559495,1,22.437954285259014,73.83294780203244,51.394993516773425,-78.92951005359993,negative_cross,toward_S4,0.5966294699300863
6,cx30,2024-03-29 22:37:17+00:00,40.289608,-88.126491,-92.98523561625028,11.0,7.726283061124988,rs10,14.706038703363149,34.185632021285684,19.479593317922536,1,14.706038703363149,65.98436513457663,51.278326431213486,-78.92951005359993,negative_cross,toward_S4,0.7397087858768454
6,cx30,2024-03-29 22:37:18+00:00,40.28953,-88.126491,-84.31344259565904,12.0,8.671793020591238,rs10,6.080933960221587,31.628615202668353,25.547681242446767,1,6.080933960221587,57.31787032927142,51.236936369049836,-78.92951005359993,negative_cross,toward_S4,0.9002975455174238
6,cx30,2024-03-29 22:37:19+00:00,40.289447,-88.126461,-75.13166669397354,13.0,9.181775901685498,rs10,3.5788751809418797,28.886207869827082,25.307332688885204,1,3.5788751809418797,48.315818408433344,44.736943227491466,-78.92951005359993,negative_cross,toward_S4,1.0703304325856737
6,cx30,2024-03-29 22:37:20+00:00,40.289368,-88.126446,-66.37164748321166,14.0,8.760019210761882,rs10,12.345241864606669,30.139761304586383,17.794519439979716,1,12.345241864606669,39.788034074835494,27.442792210228824,-78.92951005359993,negative_cross,toward_S4,1.2325530105627456
6,cx30,2024-03-29 22:37:21+00:00,40.289269,-88.126451,-55.357490742330995,15.0,11.014156740880665,rs10,23.15714749040364,28.895290652565308,5.738143162161666,1,23.15714749040364,28.895290652565308,5.738143162161666,-78.92951005359993,negative_cross,toward_S4,1.4365188761346097
6,cx30,2024-03-29 22:37:22+00:00,40.289179,-88.126456,-45.34392550443392,16.0,10.013565237897076,rs7,19.107623716724216,33.10291173254796,13.995288015823743,2,19.107623716724216,33.10291173254796,13.995288015823743,-27.632700444717127,negative_cross,toward_S4,1.6720143507459853
6,cx30,2024-03-29 22:37:23+00:00,40.289071,-88.12646,-33.3307073050432,17.0,12.013218199390721,rs7,8.254875500345864,29.590249846555174,21.33537434620931,2,8.254875500345864,45.08661794910433,36.83174244875846,-27.632700444717127,negative_cross,toward_S4,1.894481354438406
6,cx30,2024-03-29 22:37:24+00:00,40.288965,-88.126471,-21.529132472133497,18.0,11.8015748329097,rs7,7.193747267718817,30.61001236872042,23.416265101001603,2,7.193747267718817,49.068192804039555,41.874445536320735,-27.632700444717127,negative_cross,toward_S4,2.1130290365293263
6,cx30,2024-03-29 22:37:25+00:00,40.288858,-88.126481,-9.617910848781904,19.0,11.911221623351594,rs7,17.87743369484199,35.733454265030716,17.856020570188726,2,17.87743369484199,37.197322498508775,19.319888803666785,-27.632700444717127,negative_cross,toward_S4,2.333607214739541
6,cx30,2024-03-29 22:37:26+00:00,40.288756,-88.12649,1.7358965635491725,20.0,11.353807412331076,rs5,25.943637730994183,28.987436274337025,3.0437985433428416,3,25.943637730994183,28.987436274337025,3.0437985433428416,26.33125891160298,negative_cross,toward_S4,2.5445303268878923
6,cx30,2024-03-29 22:37:27+00:00,40.288655,-88.126504,12.98617735692579,21.0,11.250280793376618,rs5,14.825527866434717,35.77973940271376,20.95421153627904,3,14.825527866434717,40.1118442676962,25.28631640126148,26.33125891160298,negative_cross,toward_S4,2.7528688600985705
6,cx30,2024-03-29 22:37:28+00:00,40.288557,-88.126522,23.909047821080375,22.0,10.922870464154585,rs5,4.607719920452482,34.84710776163017,30.239387841177688,3,4.607719920452482,50.97540630681605,46.367686386363566,26.33125891160298,negative_cross,toward_S4,2.955144239064396
6,cx30,2024-03-29 22:37:29+00:00,40.28846,-88.126538,34.71768136538754,23.0,10.808633544307167,rs5,7.994088889341891,37.1020613412892,29.107972451947308,3,7.994088889341891,46.75141477767729,38.7573258883354,26.33125891160298,negative_cross,toward_S4,3.155304119514529
6,cx30,2024-03-29 22:37:30+00:00,40.288358,-88.126541,46.06230852046572,24.0,11.344627155078179,rs5,19.15126602901256,35.40428679362081,16.25302076460825,3,19.15126602901256,35.40428679362081,16.25302076460825,26.33125891160298,negative_cross,toward_S4,3.3653898075715323
6,cx30,2024-03-29 22:37:31+00:00,40.288259,-88.126532,57.055044661075144,25.0,10.992736140609424,rs2,24.45532260795386,30.186722386012278,5.731399778058417,4,24.45532260795386,30.186722386012278,5.731399778058417,80.2309515867141,negative_cross,toward_S4,3.5708165384140935
6,cx30,2024-03-29 22:37:32+00:00,40.288146,-88.126529,69.61343672851152,26.0,12.558392067436372,rs2,12.02301698080608,36.59832048623321,24.575303505427133,4,12.02301698080608,42.7387936502984,30.715776669492318,80.2309515867141,negative_cross,toward_S4,3.80337935447773
6,cx30,2024-03-29 22:37:33+00:00,40.288046,-88.126531,80.73418017327865,27.0,11.120743444767129,rs2,2.2350495620249853,35.37935445333938,33.1443048913144,4,2.2350495620249853,53.833195349364765,51.59814578733978,80.2309515867141,negative_cross,toward_S4,4.009319047899344
6,cx30,2024-03-29 22:37:34+00:00,40.287957,-88.126536,90.636568577862,28.0,9.902388404583348,rs2,9.377041118794214,37.43309963960972,28.056058520815508,4,9.377041118794214,63.70564628423968,54.32860516544547,80.2309515867141,negative_cross,toward_S4,4.192696610947183
6,cx30,2024-03-29 22:37:35+00:00,40.28788,-88.126532,99.19106459284033,29.0,8.55449601497834,rs2,17.90224733387757,40.477817476474634,22.575570142597066,4,17.90224733387757,72.27672609494117,54.3744787610636,80.2309515867141,negative_cross,toward_S4,4.351113203817152
