run_id,label,timestamp,latitude,longitude,axis_m,elapsed_s,axis_velocity_mps,nearest_sensor,nearest_sensor_distance_m,second_sensor_distance_m,sensor_margin_m,nearest_station,nearest_station_distance_m,second_station_distance_m,station_margin_m,nearest_station_axis_m,side_label,direction,lap_progress_stationized
1,mustang,2024-03-29 18:57:01+00:00,40.288345,-88.126149,46.90783055020405,0.0,0.0,rs3,21.472440839956935,32.31295689277743,10.840516052820494,3,21.472440839956935,32.31295689277743,10.840516052820494,26.33125891160298,positive_cross,toward_S1,3.3810476229370567
1,mustang,2024-03-29 18:57:02+00:00,40.288428,-88.126149,37.68015336146414,1.0,-9.227677188739904,rs3,12.411574008470193,36.85100522783389,24.439431219363694,3,12.411574008470193,41.5146944548313,29.103120446361107,26.33125891160298,positive_cross,toward_S1,3.210164712034466
1,mustang,2024-03-29 18:57:03+00:00,40.288513,-88.126148,28.2285924632249,2.0,-9.451560898239244,rs3,3.971163288047447,35.21479051056941,31.243627222521962,3,3.971163288047447,50.944583353663376,46.973420065615926,26.33125891160298,positive_cross,toward_S1,3.035135806511517
1,mustang,2024-03-29 18:57:04+00:00,40.2886,-88.126145,18.551617811802732,3.0,-9.676974651422167,rs3,7.643109813769348,36.281987496633974,28.638877682864624,3,7.643109813769348,46.81730591071004,39.17419609694069,26.33125891160298,positive_cross,toward_S1,2.8559325722259215
1,mustang,2024-03-29 18:57:05+00:00,40.288688,-88.126143,8.76499636996042,4.0,-9.786621441842312,rs3,17.10716644671342,37.03438867324206,19.92722222652864,3,17.10716644671342,37.03438867324206,19.92722222652864,26.33125891160298,positive_cross,toward_S1,2.674698841821434
1,mustang,2024-03-29 18:57:06+00:00,40.288777,-88.12614,-1.1343319488574575,5.0,-9.899328318817878,rs3,26.909117434721992,27.139116161298443,0.2299987265764507,3,26.909117434721992,27.139116161298443,0.2299987265764507,26.33125891160298,positive_cross,toward_S1,2.4913779470285107
1,mustang,2024-03-29 18:57:07+00:00,40.288865,-88.126137,-10.92248343359337,6.0,-9.788151484735913,rs6,17.362765656180017,36.65390932442569,19.291143668245674,2,17.362765656180017,36.65390932442569,19.291143668245674,-27.632700444717127,positive_cross,toward_S1,2.3094484631689585
1,mustang,2024-03-29 18:57:08+00:00,40.288949,-88.126137,-20.261337455647016,7.0,-9.338854022053646,rs6,8.110334826154084,33.67685775836173,25.566522932207643,2,8.110334826154084,45.98464314209503,37.87430831594095,-27.632700444717127,positive_cross,toward_S1,2.136506722019817
1,mustang,2024-03-29 18:57:09+00:00,40.289033,-88.12614,-29.595601349063344,8.0,-9.334263893416328,rs6,2.3613277123534364,32.66438842030821,30.30306070795477,2,2.3613277123534364,49.937770753985305,47.57644304163187,-27.632700444717127,positive_cross,toward_S1,1.9636499832528478
1,mustang,2024-03-29 18:57:10+00:00,40.289114,-88.126139,-38.60245491248943,9.0,-9.006853563426084,rs6,10.567921806763744,34.48394311828999,23.91602131152625,2,10.567921806763744,40.92990838224774,30.361986575483996,-27.632700444717127,positive_cross,toward_S1,1.7968563987449575
1,mustang,2024-03-29 18:57:11+00:00,40.289196,-88.126134,-47.726605481506645,10.0,-9.124150569017218,rs6,19.580845423664073,31.800732245300527,12.219886821636454,2,19.580845423664073,31.800732245300527,12.219886821636454,-27.632700444717127,positive_cross,toward_S1,1.6278906474668609
1,mustang,2024-03-29 18:57:12+00:00,40.289278,-88.126132,-56.84616592267651,11.0,-9.119560441169867,rs8,22.67912899406877,28.67794161593904,5.998812621870272,1,22.67912899406877,28.67794161593904,5.998812621870272,-78.92951005359993,positive_cross,toward_S1,1.4089508172393224
1,mustang,2024-03-29 18:57:13+00:00,40.289354,-88.126133,-65.29407523297843,12.0,-8.447909310301917,rs8,14.2370812672891,32.34461170000784,18.10753043271874,1,14.2370812672891,37.12810476177769,22.891023494488593,-78.92951005359993,positive_cross,toward_S1,1.2525080522337315
1,mustang,2024-03-29 18:57:14+00:00,40.289428,-88.126134,-73.51963087586289,13.0,-8.225555642884459,rs8,6.048680673256477,29.755419410909106,23.70673873765263,1,6.048680673256477,45.357204332169594,39.30852365891312,-78.92951005359993,positive_cross,toward_S1,1.100182947735871
1,mustang,2024-03-29 18:57:15+00:00,40.289499,-88.126136,-81.41012597512255,14.0,-7.890495099259667,rs8,2.1832808134170723,29.212063928710446,27.028783115293372,1,2.1832808134170723,53.25581286198713,51.07253204857006,-78.92951005359993,positive_cross,toward_S1,0.9540626681199513
1,mustang,2024-03-29 18:57:16+00:00,40.289564,-88.126137,-88.6350901158134,15.0,-7.224964140690844,rs8,9.213218286691593,30.61880505349447,21.405586766802877,1,9.213218286691593,60.48503890771666,51.271820621025064,-78.92951005359993,positive_cross,toward_S1,0.8202670358849358
