run_id,label,timestamp,latitude,longitude,axis_m,elapsed_s,axis_velocity_mps,nearest_sensor,nearest_sensor_distance_m,second_sensor_distance_m,sensor_margin_m,nearest_station,nearest_station_distance_m,second_station_distance_m,station_margin_m,nearest_station_axis_m,side_label,direction,lap_progress_stationized
7,cx30,2024-03-29 22:52:06+00:00,40.288494,-88.126167,30.370023116346356,0.0,0.0,rs3,6.590900911909617,33.78571703472414,27.19481612281452,3,6.590900911909617,48.95589735498078,42.36499644307116,26.33125891160298,positive_cross,toward_S1,3.07479192971747
7,cx30,2024-03-29 22:52:07+00:00,40.288593,-88.126165,19.360456504892976,1.0,-11.00956661145338,rs3,7.762875429907076,34.45907462482086,26.69619919491378,3,7.762875429907076,47.70793979548241,39.945064365575334,26.33125891160298,positive_cross,toward_S1,2.8709110665424076
7,cx30,2024-03-29 22:52:08+00:00,40.288695,-88.12616,8.012769264071073,2.0,-11.347687240821903,rs3,18.144032060850343,36.37138738323094,18.227355322380596,3,18.144032060850343,36.37138738323094,18.227355322380596,26.33125891160298,positive_cross,toward_S1,2.6607687102308906
7,cx30,2024-03-29 22:52:09+00:00,40.288803,-88.126157,-3.998918893237741,3.0,-12.011688157308814,rs6,24.41057320914341,29.93968790031036,5.529114691166949,2,24.41057320914341,29.93968790031036,5.529114691166949,-27.632700444717127,positive_cross,toward_S1,2.4376626213236925
7,cx30,2024-03-29 22:52:10+00:00,40.288908,-88.126161,-15.666366248922385,4.0,-11.667447355684644,rs6,13.03282063716541,33.05317990042673,20.02035926326132,2,13.03282063716541,41.58283622909493,28.550015591929522,-27.632700444717127,positive_cross,toward_S1,2.2215987814036064
7,cx30,2024-03-29 22:52:11+00:00,40.289012,-88.126165,-27.22263677127154,5.0,-11.556270522349154,rs6,4.128643380918955,30.486156458034444,26.357513077115488,2,4.128643380918955,52.372055130179525,48.243411749260574,-27.632700444717127,positive_cross,toward_S1,2.0075937717304737
7,cx30,2024-03-29 22:52:12+00:00,40.289118,-88.126165,-39.00738113254732,6.0,-11.784744361275784,rs6,11.576648037329534,32.55385132230325,20.97720328497372,2,11.576648037329534,40.61630633846754,29.039658301138005,-27.632700444717127,positive_cross,toward_S1,1.7893577650401815
7,cx30,2024-03-29 22:52:13+00:00,40.289221,-88.126162,-50.463185120939265,7.0,-11.455803988391942,rs6,22.62776762225454,29.19021034816936,6.562442725914817,2,22.62776762225454,29.19021034816936,6.562442725914817,-27.632700444717127,positive_cross,toward_S1,1.577213246736627
7,cx30,2024-03-29 22:52:14+00:00,40.289318,-88.12616,-61.25039806576515,8.0,-10.787212944825882,rs8,18.478763757437846,32.27572952418519,13.796965766747341,1,18.478763757437846,33.29585890362546,14.817095146187611,-78.92951005359993,positive_cross,toward_S1,1.327390962737681
7,cx30,2024-03-29 22:52:15+00:00,40.289404,-88.12616,-70.81160575444629,9.0,-9.561207688681144,rs8,9.18796984800732,28.22772924136487,19.03975939335755,1,9.18796984800732,42.81780591897759,33.62983607097027,-78.92951005359993,positive_cross,toward_S1,1.1503315610954377
