run_id,label,timestamp,latitude,longitude,axis_m,elapsed_s,axis_velocity_mps,nearest_sensor,nearest_sensor_distance_m,second_sensor_distance_m,sensor_margin_m,nearest_station,nearest_station_distance_m,second_station_distance_m,station_margin_m,nearest_station_axis_m,side_label,direction,lap_progress_stationized
3,miata,2024-03-29 20:10:21+00:00,40.289583,-88.126167,-90.7015486680399,0.0,0.0,rs8,11.843060377483592,29.01847334690293,17.175412969419337,1,11.843060377483592,62.71614243201082,50.87308205452723,-78.92951005359993,positive_cross,toward_S1,0.7819992849177781
3,miata,2024-03-29 20:10:22+00:00,40.289625,-88.126169,-95.36791559330126,1.0,-4.666366925261357,rs8,16.386743891615563,31.08100945773242,14.694265566116858,1,16.386743891615563,67.3886967519863,51.001952860370736,-78.92951005359993,positive_cross,toward_S1,0.6955850825981233
3,miata,2024-03-29 20:10:23+00:00,40.289661,-88.126188,-99.34121078823516,2.0,-3.973295194933897,rs8,20.667084757074228,32.13248430757781,11.465399550503584,1,20.667084757074228,71.50150498702514,50.834420229950915,-78.92951005359993,positive_cross,toward_S1,0.6220055419511994
3,miata,2024-03-29 20:10:24+00:00,40.289693,-88.126224,-102.84378791944731,3.0,-3.502577131212149,rs8,24.98771097252415,32.40485657559728,7.417145603073127,1,24.98771097252415,75.35351319300086,50.36580222047671,-78.92951005359993,positive_cross,toward_S1,0.5571430024843078
3,miata,2024-03-29 20:10:25+00:00,40.289711,-88.126273,-104.76999882291786,4.0,-1.9262109034705475,rs8,28.470373252321554,31.433804968633613,2.9634317163120585,1,28.470373252321554,77.93621603347685,49.4658427811553,-78.92951005359993,positive_cross,toward_S1,0.5214724301978162
3,miata,2024-03-29 20:10:26+00:00,40.289717,-88.126324,-105.35902763850977,5.0,-0.5890288155919166,rs10,29.84755674976721,31.200111316130187,1.3525545663629757,1,29.84755674976721,79.43451479810703,49.586958048339824,-78.92951005359993,negative_cross,toward_S1,0.5105644891683362
3,miata,2024-03-29 20:10:27+00:00,40.289707,-88.126375,-104.16922711555205,6.0,1.189800522957725,rs10,27.155636538576957,32.899053279401755,5.743416740824799,1,27.155636538576957,77.9710565482122,50.81542000963525,-78.92951005359993,negative_cross,toward_S4,0.5325978321860718
3,miata,2024-03-29 20:10:28+00:00,40.289679,-88.126422,-100.98436375969449,7.0,3.1848633558575585,rs10,23.080153822959367,33.49678319942869,10.416629376469324,1,23.080153822959367,74.32940175154653,51.24924792858716,-78.92951005359993,negative_cross,toward_S4,0.591576783220471
3,miata,2024-03-29 20:10:29+00:00,40.289635,-88.126446,-96.05586205223867,8.0,4.928501707455823,rs10,17.894253844506373,32.2264774673718,14.332223622865428,1,17.894253844506373,69.24635593780481,51.352102093298434,-78.92951005359993,negative_cross,toward_S4,0.6828453333585418
3,miata,2024-03-29 20:10:30+00:00,40.289584,-88.126454,-90.37360319602163,9.0,5.682258856217032,rs10,12.187312526996749,30.248916429281838,18.06160390228509,1,12.187312526996749,63.53499792350589,51.34768539650914,-78.92951005359993,negative_cross,toward_S4,0.7880723492144128
