station_id,side_label,rs10__mic,rs1__mic,rs2__mic,rs3__mic,rs5__mic,rs6__mic,rs7__mic,rs8__mic
1,negative_cross,0.6754927571172644,-0.22401840148446941,-0.2947631170939657,-0.06002209129320406,-0.24164751051106864,-0.07101558380297024,-0.15318274807200732,0.006304220654349213
1,positive_cross,-0.11357512950703787,-0.2678099953996046,-0.38254340285665633,-0.148608954018472,-0.29016907870219855,-0.027674939564297844,-0.277569521330981,0.37454394556282067
2,negative_cross,0.12711460381831316,-0.16797688071688305,-0.1991809376319992,-0.10674841661790214,0.12367204245420542,-0.02680590847081262,0.9987612690406027,-0.004842647917045062
2,positive_cross,-0.01694365204630255,-0.18508436759855024,-0.2608719906298498,-0.00952606803687399,-0.15545986288332,0.609574989715984,0.1106634946332674,-0.11578642116284994
3,negative_cross,-0.15615267485149617,-0.0632649698700527,0.10115685590272927,0.043224901595593064,1.2081545593249712,-0.0823200038562924,0.16779598495025685,-0.06245828417503773
3,positive_cross,-0.09764704819702213,0.019614120806766423,-0.1752026465723019,0.7355648817131667,0.13352185611059403,0.08721443242019147,-0.03874576550074864,-0.1522765331656782
4,negative_cross,-0.22772527192022726,-0.03229263231803958,0.9441783116645336,-0.11327881942644964,-0.11716340466479526,-0.12779712075724864,-0.1687795784077457,-0.08918247471282625
4,positive_cross,-0.19450314117531736,0.8233415066670146,-8.035399352187518e-05,-0.08722209082715338,-0.25498091011651325,-0.14084124750503893,-0.2209927433174291,-0.0890962129010329
